DateTime,Open,High,Low,Close,Adj Close,Volume
2025-07-17 04:00:00,216.0,216.8,216.0,216.8,216.8,33
2025-07-17 05:00:00,216.8,216.8,216.8,216.8,216.8,1
2025-07-17 06:00:00,216.0,216.0,216.0,216.0,216.0,4
2025-07-17 07:00:00,216.64,216.64,214.94,216.3,216.3,497
2025-07-17 08:00:00,216.0,217.9,214.0,216.7,216.7,589
2025-07-17 09:00:00,215.61,218.86,215.61,218.06,218.06,162254
2025-07-17 10:00:00,218.055,218.52,216.22,217.2875,217.2875,322239
2025-07-17 11:00:00,217.35,218.85,217.29,218.32,218.32,266085
2025-07-17 12:00:00,218.308,218.43,217.34,217.74,217.74,194927
2025-07-17 13:00:00,217.695,217.82,217.3301,217.6027,217.6027,264641
2025-07-17 14:00:00,217.59,218.49,217.57,218.272,218.272,1262312
2025-07-17 15:00:00,218.33,218.72,217.78,217.78,217.78,721666
2025-07-17 16:00:00,217.78,219.87,217.0,218.0,218.0,1207553
2025-07-17 17:00:00,218.0,219.87,218.0,218.01,218.01,278
2025-07-17 18:00:00,218.01,219.85,218.0,218.0001,218.0001,379347
2025-07-17 19:00:00,218.0,218.822,218.0,218.15,218.15,379175
2025-07-18 04:00:00,218.0,218.0,218.0,218.0,218.0,4
2025-07-18 07:00:00,218.38,218.43,218.1,218.43,218.43,154
2025-07-18 08:00:00,218.11,219.833,217.52,218.99,218.99,269
2025-07-18 09:00:00,218.99,219.45,216.95,216.95,216.95,338002
2025-07-18 10:00:00,217.06,217.2,215.27,215.915,215.915,565250
2025-07-18 11:00:00,215.975,216.545,215.405,216.54,216.54,355910
2025-07-18 12:00:00,216.48,217.47,216.195,216.82,216.82,229701
2025-07-18 13:00:00,216.86,217.409,216.695,217.365,217.365,205424
2025-07-18 14:00:00,217.375,217.75,217.07,217.555,217.555,239537
2025-07-18 15:00:00,217.59,218.35,217.47,218.27,218.27,671916
2025-07-18 16:00:00,218.27,218.98,214.4301,218.0291,218.0291,1381143
2025-07-18 17:00:00,218.0,218.45,217.5,218.45,218.45,175
2025-07-18 18:00:00,217.0,218.98,215.0,218.2001,218.2001,440677
2025-07-18 19:00:00,218.28,218.4873,218.1,218.1,218.1,440399
2025-07-21 04:00:00,218.81,218.94,218.81,218.94,218.94,3
2025-07-21 05:00:00,218.94,218.94,218.94,218.94,218.94,5
2025-07-21 06:00:00,218.94,218.94,218.94,218.94,218.94,1
2025-07-21 07:00:00,218.85,219.02,218.83,219.02,219.02,170
2025-07-21 08:00:00,218.5,219.88,217.99,219.08,219.08,1979
2025-07-21 09:00:00,218.97,219.44,217.65,219.03,219.03,214474
2025-07-21 10:00:00,219.12,219.7,218.235,219.22,219.22,275046
2025-07-21 11:00:00,219.15,219.78,218.9,218.99,218.99,210321
2025-07-21 12:00:00,218.99,219.42,218.06,218.19,218.19,172979
2025-07-21 13:00:00,218.25,218.44,217.23,217.37,217.37,231552
2025-07-21 14:00:00,217.36,217.63,216.79,216.945,216.945,306526
2025-07-21 15:00:00,216.91,217.11,215.85,215.97,215.97,821811
2025-07-21 16:00:00,215.98,217.3,215.4,216.0,216.0,1717813
2025-07-21 17:00:00,216.24,217.3,215.88,217.15,217.15,1936
2025-07-21 18:00:00,217.1123,217.1213,215.88,216.9,216.9,481933
2025-07-21 19:00:00,215.88,216.9,215.88,216.3,216.3,481027
2025-07-22 04:00:00,217.0,218.03,217.0,218.03,218.03,102
2025-07-22 05:00:00,216.01,217.48,215.46,215.96,215.96,426
2025-07-22 06:00:00,215.88,217.82,215.75,215.99,215.99,79
2025-07-22 07:00:00,216.38,216.38,215.93,216.04,216.04,182
2025-07-22 08:00:00,215.89,219.4367,215.43,216.3999,216.3999,977
2025-07-22 09:00:00,216.21,216.5,214.01,214.645,214.645,305124
2025-07-22 10:00:00,214.645,218.38,214.36,217.93,217.93,643560
2025-07-22 11:00:00,217.86,217.86,216.77,217.65,217.65,401820
2025-07-22 12:00:00,217.54,218.15,217.425,217.585,217.585,326738
2025-07-22 13:00:00,217.585,217.98,217.16,217.47,217.47,346396
2025-07-22 14:00:00,217.47,218.3206,217.21,217.66,217.66,389125
2025-07-22 15:00:00,217.66,217.8,216.76,217.21,217.21,1276406
2025-07-22 16:00:00,217.26,222.98,213.4324,222.0,222.0,1470923
2025-07-22 17:00:00,222.01,226.232,217.42,224.2,224.2,74958
2025-07-22 18:00:00,224.26,226.99,217.42,224.55,224.55,460133
2025-07-22 19:00:00,217.42,225.0,217.42,224.89,224.89,444430
2025-07-23 04:00:00,226.5,226.5,224.88,224.88,224.88,85
2025-07-23 05:00:00,225.32,226.42,225.32,226.0,226.0,35
2025-07-23 06:00:00,226.0,226.11,223.19,224.44,224.44,4003
2025-07-23 07:00:00,224.44,224.46,223.16,223.31,223.31,3548
2025-07-23 08:00:00,226.0,226.61,217.42,224.69,224.69,12707
2025-07-23 09:00:00,224.7,232.4543,217.42,224.24,224.24,2260547
2025-07-23 10:00:00,224.17,224.2599,219.87,220.35,220.35,1337477
2025-07-23 11:00:00,220.345,221.57,219.25,221.405,221.405,1271734
2025-07-23 12:00:00,221.36,222.78,221.05,222.4575,222.4575,626547
2025-07-23 13:00:00,222.46,222.83,220.96,221.4524,221.4524,541961
2025-07-23 14:00:00,221.46,221.61,220.57,220.9472,220.9472,501240
2025-07-23 15:00:00,220.925,221.45,219.35,219.52,219.52,1658675
2025-07-23 16:00:00,219.71,222.68,219.25,219.46,219.46,2068652
2025-07-23 17:00:00,219.75,219.75,219.22,219.5,219.5,722
2025-07-23 18:00:00,219.36,219.74,219.27,219.74,219.74,607611
2025-07-23 19:00:00,219.46,221.4488,219.45,219.45,219.45,608677
2025-07-24 04:00:00,219.33,220.0,219.33,219.41,219.41,129
2025-07-24 06:00:00,219.17,220.0,219.17,219.47,219.47,171
2025-07-24 07:00:00,219.96,219.96,219.45,219.54,219.54,447
2025-07-24 08:00:00,219.46,220.0,218.0,219.0164,219.0164,731277
2025-07-24 09:00:00,219.2,222.92,218.245,219.52,219.52,396309
2025-07-24 10:00:00,219.565,219.9377,217.3,218.34,218.34,514615
2025-07-24 11:00:00,218.34,218.59,215.93,216.83,216.83,694771
2025-07-24 12:00:00,216.79,217.09,215.3,215.7,215.7,665784
2025-07-24 13:00:00,215.725,216.76,215.41,216.67,216.67,536285
2025-07-24 14:00:00,216.67,217.0999,214.5,214.5881,214.5881,746863
2025-07-24 15:00:00,214.5,214.55,211.33,211.4,211.4,2256871
2025-07-24 16:00:00,211.4,213.5,199.1,211.97,211.97,2660762
2025-07-24 17:00:00,211.97,212.12,211.82,211.99,211.99,4875
2025-07-24 18:00:00,211.9899,213.0,211.33,212.33,212.33,852239
2025-07-24 19:00:00,211.33,212.33,211.33,212.27,212.27,852099
2025-07-25 04:00:00,211.75,212.7,211.75,212.04,212.04,184
2025-07-25 05:00:00,212.47,212.47,212.44,212.44,212.44,26
2025-07-25 06:00:00,212.52,212.52,212.13,212.37,212.37,74
2025-07-25 07:00:00,212.52,212.52,211.99,212.1,212.1,2760
2025-07-25 08:00:00,212.295,212.74,211.33,212.74,212.74,6074
2025-07-25 09:00:00,212.2,213.75,210.1,210.485,210.485,555466
2025-07-25 10:00:00,210.485,212.045,208.81,210.975,210.975,946067
2025-07-25 11:00:00,211.04,212.56,210.83,212.33,212.33,455348
2025-07-25 12:00:00,212.3375,213.43,212.01,213.39,213.39,320895
2025-07-25 13:00:00,213.42,214.2,213.2,213.99,213.99,323737
