DateTime,Open,High,Low,Close,Adj Close,Volume
2025-07-17 04:00:00,45.68,45.82,45.68,45.81,45.81,411
2025-07-17 05:00:00,45.68,45.68,45.68,45.68,45.68,322
2025-07-17 06:00:00,45.69,45.9,44.64,44.65,44.65,13613
2025-07-17 07:00:00,44.8,44.8,43.8,43.98,43.98,54356
2025-07-17 08:00:00,44.6,45.68,43.6959,44.1569,44.1569,101684
2025-07-17 09:00:00,44.13,45.6,43.9161,45.265,45.265,4629535
2025-07-17 10:00:00,45.265,45.53,44.275,44.51,44.51,5396642
2025-07-17 11:00:00,44.515,45.11,44.46,44.985,44.985,2840861
2025-07-17 12:00:00,44.985,45.06,44.71,44.74,44.74,1922526
2025-07-17 13:00:00,44.725,44.89,44.7,44.77,44.77,2585685
2025-07-17 14:00:00,44.775,45.395,44.77,45.32,45.32,2201058
2025-07-17 15:00:00,45.315,45.36,45.095,45.215,45.215,3829464
2025-07-17 16:00:00,45.215,45.215,45.0,45.21,45.21,4369065
2025-07-17 17:00:00,45.03,45.5,45.0101,45.2,45.2,330
2025-07-17 18:00:00,45.02,45.4442,45.01,45.21,45.21,1352698
2025-07-17 19:00:00,45.21,45.43,45.01,45.01,45.01,1352606
2025-07-18 04:00:00,45.4,45.4,45.21,45.27,45.27,14
2025-07-18 05:00:00,45.27,45.27,45.27,45.27,45.27,29
2025-07-18 07:00:00,45.29,45.29,45.21,45.21,45.21,126
2025-07-18 08:00:00,45.52,45.52,44.74,45.44,45.44,2007
2025-07-18 09:00:00,45.27,45.7499,45.23,45.29,45.29,1835697
2025-07-18 10:00:00,45.3,45.445,45.075,45.195,45.195,2789109
2025-07-18 11:00:00,45.195,45.61,45.195,45.55,45.55,1777173
2025-07-18 12:00:00,45.545,45.775,45.435,45.59,45.59,1554109
2025-07-18 13:00:00,45.585,45.86,45.575,45.8483,45.8483,1288466
2025-07-18 14:00:00,45.85,45.915,45.695,45.84,45.84,1237432
2025-07-18 15:00:00,45.835,45.89,45.655,45.69,45.69,3303709
2025-07-18 16:00:00,45.69,45.962,45.4,45.4,45.4,4826868
