DateTime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-05-19 21:00:00-04:00,100.49600219726562,100.49600219726562,100.3010025024414,100.40399932861328,100.40399932861328,0,0.0,0.0
2025-05-19 22:00:00-04:00,100.40399932861328,100.49600219726562,100.33899688720703,100.46499633789062,100.46499633789062,0,0.0,0.0
2025-05-19 23:00:00-04:00,100.46499633789062,100.48300170898438,100.3219985961914,100.33200073242188,100.33200073242188,0,0.0,0.0
2025-05-20 00:00:00-04:00,100.34100341796875,100.37100219726562,100.302001953125,100.36100006103516,100.36100006103516,0,0.0,0.0
2025-05-20 01:00:00-04:00,100.36100006103516,100.36100006103516,100.21700286865234,100.23300170898438,100.23300170898438,0,0.0,0.0
2025-05-20 02:00:00-04:00,100.23300170898438,100.26699829101562,100.16999816894531,100.2249984741211,100.2249984741211,0,0.0,0.0
2025-05-20 03:00:00-04:00,100.22699737548828,100.24800109863281,100.05000305175781,100.0510025024414,100.0510025024414,0,0.0,0.0
2025-05-20 04:00:00-04:00,100.0510025024414,100.26300048828125,100.0510025024414,100.20800018310547,100.20800018310547,0,0.0,0.0
2025-05-20 05:00:00-04:00,100.20800018310547,100.27100372314453,100.14099884033203,100.22799682617188,100.22799682617188,0,0.0,0.0
2025-05-20 06:00:00-04:00,100.22799682617188,100.3270034790039,100.21700286865234,100.322998046875,100.322998046875,0,0.0,0.0
2025-05-20 07:00:00-04:00,100.3219985961914,100.3219985961914,100.25800323486328,100.30400085449219,100.30400085449219,0,0.0,0.0
2025-05-20 08:00:00-04:00,100.30400085449219,100.47599792480469,100.29399871826172,100.40299987792969,100.40299987792969,0,0.0,0.0
2025-05-20 09:00:00-04:00,100.40399932861328,100.48100280761719,100.30500030517578,100.3270034790039,100.3270034790039,0,0.0,0.0
2025-05-20 10:00:00-04:00,100.32599639892578,100.32599639892578,100.1510009765625,100.16300201416016,100.16300201416016,0,0.0,0.0
2025-05-20 11:00:00-04:00,100.16300201416016,100.2959976196289,100.1520004272461,100.26000213623047,100.26000213623047,0,0.0,0.0
2025-05-20 12:00:00-04:00,100.26300048828125,100.3280029296875,100.22699737548828,100.24299621582031,100.24299621582031,0,0.0,0.0
2025-05-20 13:00:00-04:00,100.24299621582031,100.25800323486328,100.08899688720703,100.11100006103516,100.11100006103516,0,0.0,0.0
2025-05-20 14:00:00-04:00,100.11100006103516,100.13099670410156,100.06199645996094,100.11799621582031,100.11799621582031,0,0.0,0.0
2025-05-20 15:00:00-04:00,100.11900329589844,100.12000274658203,100.03299713134766,100.0510025024414,100.0510025024414,0,0.0,0.0
2025-05-20 16:00:00-04:00,100.052001953125,100.06900024414062,100.00900268554688,100.02300262451172,100.02300262451172,0,0.0,0.0
2025-05-20 17:00:00-04:00,100.02400207519531,100.0510025024414,100.02400207519531,100.03299713134766,100.03299713134766,0,0.0,0.0
2025-05-20 18:00:00-04:00,100.03299713134766,100.03500366210938,100.00599670410156,100.01100158691406,100.01100158691406,0,0.0,0.0
2025-05-20 19:00:00-04:00,99.98699951171875,99.99299621582031,99.9540023803711,99.96299743652344,99.96299743652344,0,0.0,0.0
2025-05-20 20:00:00-04:00,99.96399688720703,99.96800231933594,99.85800170898438,99.89099884033203,99.89099884033203,0,0.0,0.0
2025-05-20 21:00:00-04:00,99.89199829101562,99.96900177001953,99.84300231933594,99.87899780273438,99.87899780273438,0,0.0,0.0
2025-05-20 22:00:00-04:00,99.87999725341797,99.88999938964844,99.66600036621094,99.68599700927734,99.68599700927734,0,0.0,0.0
2025-05-20 23:00:00-04:00,99.68599700927734,99.70899963378906,99.56099700927734,99.58899688720703,99.58899688720703,0,0.0,0.0
2025-05-21 00:00:00-04:00,99.5979995727539,99.65699768066406,99.56600189208984,99.625,99.625,0,0.0,0.0
2025-05-21 01:00:00-04:00,99.625,99.63999938964844,99.56099700927734,99.59300231933594,99.59300231933594,0,0.0,0.0
2025-05-21 02:00:00-04:00,99.59300231933594,99.66899871826172,99.4229965209961,99.58100128173828,99.58100128173828,0,0.0,0.0
2025-05-21 03:00:00-04:00,99.58200073242188,99.73400115966797,99.5780029296875,99.69599914550781,99.69599914550781,0,0.0,0.0
2025-05-21 04:00:00-04:00,99.69499969482422,99.80400085449219,99.6240005493164,99.73100280761719,99.73100280761719,0,0.0,0.0
2025-05-21 05:00:00-04:00,99.73100280761719,99.78099822998047,99.62899780273438,99.62899780273438,99.62899780273438,0,0.0,0.0
2025-05-21 06:00:00-04:00,99.62899780273438,99.65299987792969,99.4000015258789,99.56999969482422,99.56999969482422,0,0.0,0.0
2025-05-21 07:00:00-04:00,99.56999969482422,99.71299743652344,99.52999877929688,99.67900085449219,99.67900085449219,0,0.0,0.0
2025-05-21 08:00:00-04:00,99.6780014038086,99.7239990234375,99.58399963378906,99.58399963378906,99.58399963378906,0,0.0,0.0
2025-05-21 09:00:00-04:00,99.58399963378906,99.65899658203125,99.54299926757812,99.55500030517578,99.55500030517578,0,0.0,0.0
2025-05-21 10:00:00-04:00,99.55799865722656,99.60800170898438,99.44400024414062,99.51499938964844,99.51499938964844,0,0.0,0.0
2025-05-21 11:00:00-04:00,99.51499938964844,99.55699920654297,99.45500183105469,99.48400115966797,99.48400115966797,0,0.0,0.0
2025-05-21 12:00:00-04:00,99.48400115966797,99.51000213623047,99.41799926757812,99.48699951171875,99.48699951171875,0,0.0,0.0
