DateTime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2025-05-20 09:30:00-04:00,124.20999908447266,124.47989654541016,124.0,124.37999725341797,124.37999725341797,100806,0.0,0.0,0.0
2025-05-20 10:30:00-04:00,124.31999969482422,124.47000122070312,124.22000122070312,124.30999755859375,124.30999755859375,21437,0.0,0.0,0.0
2025-05-20 11:30:00-04:00,124.33999633789062,124.34339904785156,124.01000213623047,124.04000091552734,124.04000091552734,24165,0.0,0.0,0.0
2025-05-20 12:30:00-04:00,124.02999877929688,124.22000122070312,124.02279663085938,124.1500015258789,124.1500015258789,14182,0.0,0.0,0.0
2025-05-20 13:30:00-04:00,124.12999725341797,124.20999908447266,123.68000030517578,123.71499633789062,123.71499633789062,18516,0.0,0.0,0.0
2025-05-20 14:30:00-04:00,123.70999908447266,123.8750991821289,123.55000305175781,123.83000183105469,123.83000183105469,31602,0.0,0.0,0.0
2025-05-20 15:30:00-04:00,123.83000183105469,124.0999984741211,123.83000183105469,124.06999969482422,124.06999969482422,41411,0.0,0.0,0.0
2025-05-21 09:30:00-04:00,123.13999938964844,123.55500030517578,123.05999755859375,123.05999755859375,123.05999755859375,55172,0.0,0.0,0.0
2025-05-21 10:30:00-04:00,123.05500030517578,123.1104965209961,122.66000366210938,122.9000015258789,122.9000015258789,22289,0.0,0.0,0.0
2025-05-21 11:30:00-04:00,122.86000061035156,122.91500091552734,122.75599670410156,122.85279846191406,122.85279846191406,23112,0.0,0.0,0.0
2025-05-21 12:30:00-04:00,122.83999633789062,123.0199966430664,121.62000274658203,121.7300033569336,121.7300033569336,27312,0.0,0.0,0.0
2025-05-21 13:30:00-04:00,121.5,122.08499908447266,121.38999938964844,121.74970245361328,121.74970245361328,25212,0.0,0.0,0.0
2025-05-21 14:30:00-04:00,121.7699966430664,121.80999755859375,121.16999816894531,121.23500061035156,121.23500061035156,60091,0.0,0.0,0.0
2025-05-21 15:30:00-04:00,121.29000091552734,121.6050033569336,121.19999694824219,121.19999694824219,121.19999694824219,37552,0.0,0.0,0.0
2025-05-22 09:30:00-04:00,120.91000366210938,121.15010070800781,120.71499633789062,120.79499816894531,120.79499816894531,40167,0.0,0.0,0.0
2025-05-22 10:30:00-04:00,120.77999877929688,121.1500015258789,120.58000183105469,121.07499694824219,121.07499694824219,24287,0.0,0.0,0.0
2025-05-22 11:30:00-04:00,121.11399841308594,121.55899810791016,121.11399841308594,121.25499725341797,121.25499725341797,21314,0.0,0.0,0.0
2025-05-22 12:30:00-04:00,121.24500274658203,121.4800033569336,121.0,121.44499969482422,121.44499969482422,14035,0.0,0.0,0.0
2025-05-22 13:30:00-04:00,121.44000244140625,121.69000244140625,121.44000244140625,121.6500015258789,121.6500015258789,22802,0.0,0.0,0.0
2025-05-22 14:30:00-04:00,121.62999725341797,121.88790130615234,121.5199966430664,121.88790130615234,121.88790130615234,23785,0.0,0.0,0.0
2025-05-22 15:30:00-04:00,121.86000061035156,121.86000061035156,121.12999725341797,121.19000244140625,121.19000244140625,38850,0.0,0.0,0.0
