DateTime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Returns,MA_5,MA_10,MA_20,Price_MA5_Ratio,Price_MA10_Ratio,Price_MA20_Ratio,Vol_5,Vol_10,Vol_20,Volume_MA,Volume_Ratio,HL_Spread,HL_Spread_MA,RSI,MACD,MACD_Signal,Hour,DayOfWeek,IsMonday,IsFriday
2025-05-20 07:00:00-04:00,100.3219985961914,100.3219985961914,100.25800323486328,100.3040008544922,100.3040008544922,0,0.0,0.0,-0.0001893602937774741,100.2227996826172,100.2729995727539,,1.000810206581059,1.0003091687879129,,0.0012574884134454805,0.0010640623658880193,,0.0,,0.0006380140451322676,0.0014252241366938686,,-0.004218859989649104,-0.009599421480725935,7,1,0,0
2025-05-20 08:00:00-04:00,100.3040008544922,100.47599792480467,100.29399871826172,100.40299987792967,100.40299987792967,0,0.0,0.0,0.0009869897770187208,100.29319915771484,100.26679992675781,,1.0010947972657864,1.0013583753672337,,0.0006965327124423323,0.0010982798303911284,,0.0,,0.0018126869392770118,0.0013919672957604721,,0.003880790148642177,-0.006650028201287727,8,1,0,0
2025-05-20 09:00:00-04:00,100.40399932861328,100.4810028076172,100.30500030517578,100.3270034790039,100.3270034790039,0,0.0,0.0,-0.0007569136282598032,100.31699981689454,100.26630020141602,,1.0000997205072681,1.000605420539762,,0.0007481379986390024,0.0010388920593467847,,0.0,,0.0017542884401830427,0.001319709093943066,,0.005591695206078384,-0.0040210194114419584,9,1,0,0
2025-05-20 10:00:00-04:00,100.32599639892578,100.32599639892578,100.1510009765625,100.16300201416016,100.16300201416016,0,0.0,0.0,-0.00163466922320743,100.30400085449219,100.24650039672852,,0.998594284982345,0.999167069351669,,0.0011258330259181126,0.001150599636308462,,0.0,,0.0017471064050031363,0.001409712074809565,,-0.002477769997227597,-0.0036944142182169393,10,1,0,0
2025-05-20 11:00:00-04:00,100.16300201416016,100.2959976196289,100.1520004272461,100.26000213623048,100.26000213623048,0,0.0,0.0,0.0009684226722419531,100.29140167236328,100.24920043945312,,0.9996869169678636,1.0001077484581424,,0.0011307798849173243,0.0011355935621705083,,0.0,,0.0014362376751912806,0.0014776667009573478,41.45132445701765,-0.002863935483134128,-0.003520677447204353,11,1,0,0
2025-05-20 12:00:00-04:00,100.26300048828124,100.3280029296875,100.22699737548828,100.24299621582033,100.24299621582033,0,0.0,0.0,-0.0001696181931758467,100.27920074462892,100.25100021362304,,0.9996389627306584,0.9999201604194905,,0.0011305338748790184,0.0011368906799482416,,0.0,,0.0010076070948812888,0.001551585310907152,40.871616572135295,-0.00412777994750968,-0.0036465258440881608,12,1,0,0
2025-05-20 13:00:00-04:00,100.24299621582033,100.25800323486328,100.08899688720705,100.11100006103516,100.11100006103516,0,0.0,0.0,-0.0013167618663451064,100.22080078125,100.25699996948242,,0.9989044118650129,0.9985437434943025,,0.0010310736450418363,0.001070801230236293,,0.0,,0.001688189585092516,0.0015266858400702528,40.9052375965854,-0.013040418817013233,-0.005579718988194632,13,1,0,0
2025-05-20 14:00:00-04:00,100.11100006103516,100.13099670410156,100.06199645996094,100.11799621582033,100.11799621582033,0,0.0,0.0,6.98839765951309e-05,100.17899932861329,100.24799957275391,,0.9993910588726,0.9987031825324431,,0.0010618307868852938,0.0009320606501953722,,0.0,,0.0006891892242018503,0.0013136659968740144,39.81530625191973,-0.01924276394542801,-0.008375278380836272,14,1,0,0
2025-05-20 15:00:00-04:00,100.11900329589844,100.12000274658205,100.03299713134766,100.0510025024414,100.0510025024414,0,0.0,0.0,-0.0006691475649842626,100.15659942626954,100.23030014038086,,0.9989456818179429,0.9982111433599586,,0.0008519800919686558,0.0009425541896904361,,0.0,,0.0008696126281419932,0.0011381672415017858,41.961030068545185,-0.027980473689638075,-0.012368248395680449,15,1,0,0
2025-05-20 16:00:00-04:00,100.052001953125,100.06900024414062,100.00900268554688,100.02300262451172,100.02300262451172,0,0.0,0.0,-0.00027985604571034717,100.10919952392578,100.20030059814454,,0.9991389712451605,0.9982305644536549,,0.000541866225244516,0.0008558217511745392,,0.0,,0.0005998376075449564,0.0009708872279725209,41.23264803720579,-0.036151312982170225,-0.01719441368481123,16,1,0,0
2025-05-20 17:00:00-04:00,100.02400207519533,100.0510025024414,100.02400207519533,100.03299713134766,100.03299713134766,0,0.0,0.0,9.992208365772193e-05,100.06719970703125,100.17320022583007,100.223099899292,0.9996582039291223,0.9986003931773534,0.9981032040703653,0.0005908042612256174,0.0008647855853088537,0.0009477681559891389,0.0,,0.0002699152081850233,0.0008233488506332678,49.0887748732947,-0.041361232170828544,-0.022084152229212138,17,1,0,0
2025-05-20 18:00:00-04:00,100.03299713134766,100.03500366210938,100.00599670410156,100.01100158691406,100.01100158691406,0,0.0,0.0,-0.0002198828892902016,100.04720001220703,100.13400039672851,100.20040016174316,0.9996381865230756,0.9987716578851626,0.9981098022111352,0.0003121146436102665,0.0007458849563801719,0.0009292471633265441,0.0,,0.0002900376713316299,0.0005437184678810908,38.45224991676162,-0.04634603496670309,-0.026981700688216245,18,1,0,0
2025-05-20 19:00:00-04:00,99.98699951171876,99.99299621582033,99.9540023803711,99.96299743652344,99.96299743652344,0,0.0,0.0,-0.0004799886975325185,100.01620025634766,100.09759979248047,100.18194999694825,0.999468057977729,0.9986552888756965,0.9978144510020869,0.00028937379711283244,0.0007358578050216354,0.0008953178721009856,0.0,,0.00039008269508919105,0.0004838971620585588,34.95999024512275,-0.05287303225608753,-0.032198459890550354,19,1,0,0
2025-05-20 20:00:00-04:00,99.96399688720705,99.96800231933594,99.85800170898438,99.89099884033205,99.89099884033205,0,0.0,0.0,-0.0007202524737927041,99.98419952392578,100.07039947509767,100.15844993591308,0.9990678458792738,0.9982072557348962,0.9973297201009783,0.0003056828236540018,0.0006055815776358728,0.0008957061055654994,0.0,,0.0011012064312960759,0.0005302159226893753,24.824599584238527,-0.06219964768358466,-0.03823432691934702,20,1,0,0
