DateTime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Returns,MA_5,MA_10,MA_20,Price_MA5_Ratio,Price_MA10_Ratio,Price_MA20_Ratio,Vol_5,Vol_10,Vol_20,Volume_MA,Volume_Ratio,HL_Spread,HL_Spread_MA,RSI,MACD,MACD_Signal,Hour,DayOfWeek,IsMonday,IsFriday
2025-05-21 12:30:00-04:00,84.80349731445312,84.82540130615234,83.91999816894531,83.92500305175781,83.92500305175781,12781575,0.0,0.0,0.0,-0.010318395855079654,84.78392181396484,85.13206024169922,,0.9898693202221561,0.9858213558262957,,0.00453825566013436,0.0037692646073957856,,5445280.8,2.3472756446279135,0.010788240742138019,0.004604426081760307,,-0.1158211357673622,-0.04651035610727292,12,2,0,0
2025-05-21 13:30:00-04:00,83.92500305175781,84.22000122070312,83.76010131835938,83.97000122070312,83.97000122070312,14231958,0.0,0.0,0.0,0.0005361711922435841,84.48992156982422,84.97856063842774,,0.9938463625073741,0.9881316015457605,,0.004702388237311009,0.003698630464881111,,6503689.8,2.1882897920500453,0.005476954813123903,0.005303506442313007,,-0.15149280094586004,-0.06947991517497691,13,2,0,0
2025-05-21 14:30:00-04:00,83.95999908447266,84.05999755859375,83.81999969482422,83.98500061035156,83.98500061035156,8478766,0.0,0.0,0.0,0.00017862795558398759,84.30800170898438,84.8395606994629,,0.9961687966493649,0.989927339532809,,0.004595618016432055,0.0037517324469689126,,6940876.4,1.2215699446830661,0.0028576276957239235,0.005097593059814142,,-0.17476051799776826,-0.09208977336331278,14,2,0,0
2025-05-21 15:30:00-04:00,83.98999786376953,84.04000091552734,83.8947982788086,83.94000244140625,83.94000244140625,8017834,0.0,0.0,0.0,-0.0005357881600082104,84.1240020751953,84.67797088623047,,0.9978127570104833,0.9912850008437765,,0.00458385025172177,0.0035449129859414807,,7494467.5,1.0698337140030296,0.0017298383666370242,0.004654027190687643,,-0.19224008140770366,-0.11328505807173778,15,2,0,0
2025-05-22 09:30:00-04:00,83.52100372314453,83.79989624023438,83.30000305175781,83.59500122070312,83.59500122070312,20349965,0.0,0.0,0.0,-0.004110093050616159,83.88300170898438,84.48746109008789,,0.9965666406493128,0.9894367772700242,,0.0045650599713133976,0.003578246524150648,,9314021.9,2.1848740767938284,0.005979941158883063,0.005366520555301187,10.07186671053249,-0.2228219198373722,-0.13620025128028596,9,3,0,0
2025-05-22 10:30:00-04:00,83.59500122070312,83.99500274658203,83.5199966430664,83.9800033569336,83.9800033569336,7421966,0.0,0.0,0.0,0.004605564096039849,83.89400177001953,84.33896179199219,,1.0010251220003765,0.9957438599262829,,0.003107231757172857,0.004167120704630123,,9771313.7,0.7595668533290463,0.005656181049395104,0.004340108616752604,22.540389042377797,-0.2201955751775131,-0.15361193522638403,10,3,0,0
2025-05-22 11:30:00-04:00,83.98500061035156,84.32589721679688,83.93389892578125,84.19499969482422,84.19499969482422,10268792,0.0,0.0,0.0,0.002560089655829545,83.93900146484376,84.21446151733399,,1.0030498126676868,0.9997689016570419,,0.003298516652375873,0.00437016827957113,,10397204.3,0.9876493433912806,0.004655838142840716,0.004175885282695966,29.383552682099207,-0.20239564540099764,-0.16365125910685127,11,3,0,0
2025-05-22 12:30:00-04:00,84.19499969482422,84.33999633789062,84.02999877929688,84.28500366210938,84.28500366210938,4969330,0.0,0.0,0.0,0.0010689942111929973,83.9990020751953,84.15350189208985,,1.0034048212460671,1.0015626416852879,,0.0032981855916787138,0.004061469068229164,,9638693.1,0.5155605587234643,0.003677968145276483,0.004339953372606478,27.0670480910197,-0.1807391489618766,-0.1671475669309247,12,3,0,0
2025-05-22 13:30:00-04:00,84.27999877929688,84.30500030517578,84.19159698486328,84.23500061035156,84.23500061035156,3262088,0.0,0.0,0.0,-0.000593261548142876,84.05800170898438,84.09100189208985,,1.0021056758163247,1.0017124153003492,,0.0033037420410972802,0.004060341989865436,,9406208.7,0.3468015758570188,0.001346273158316615,0.0042632403309423965,27.12380698740094,-0.16508766623583426,-0.16672802906968442,13,3,0,0
2025-05-22 14:30:00-04:00,84.23500061035156,84.37999725341797,84.18000030517578,84.33499908447266,84.33499908447266,3869414,0.0,0.0,0.0,0.0011871368599338794,84.20600128173828,84.04450149536133,,1.0015319312254571,1.0034564734627804,,0.0019416949334263274,0.004105541254476678,,9365168.8,0.4131707695434171,0.002371458474101175,0.0035415437939860183,30.035343295119304,-0.14463657382938777,-0.1622451326759341,14,3,0,0
2025-05-22 15:30:00-04:00,84.33999633789062,84.43000030517578,84.28500366210938,84.4000015258789,84.4000015258789,5875858,0.0,0.0,0.0,0.0007707647134866935,84.29000091552734,84.09200134277344,84.61203079223633,1.0013050256158118,1.0036626573061331,0.9974941002553401,0.0011252425782046199,0.0022496870210482267,0.0032402899662993387,8674597.1,0.6773637936452404,0.0017179696735188693,0.0027539015188107717,31.8815344748608,-0.12289144239625216,-0.1542825927852855,15,3,0,0
2025-05-23 09:30:00-04:00,84.76100158691406,84.81500244140625,84.41010284423828,84.45999908447266,84.45999908447266,14764575,0.0,0.0,0.0,0.0007108715344674721,84.34300079345704,84.1410011291504,84.55978088378906,1.0013871724970058,1.0037912308035486,0.9988199851244467,0.0007116591680120449,0.002250100849621954,0.003221618833344877,8727858.8,1.691660616691003,0.004793980600958905,0.0027815300104344094,40.88733464456427,-0.1006482597992715,-0.14345586727072096,9,4,0,1
2025-05-23 10:30:00-04:00,84.45999908447266,84.61499786376953,84.30500030517578,84.4801025390625,84.4801025390625,5727811,0.0,0.0,0.0,0.00023802338157419278,84.38202056884765,84.19051132202148,84.5150360107422,1.0011623562644465,1.0034397132467026,0.9995866596841388,0.00067949174314811,0.00224898916853928,0.0032194515646303146,8452763.3,0.6776258599362411,0.0036694742226480036,0.002779831225908713,41.985617414537096,-0.08087962470800392,-0.13084758606352212,10,4,0,1
2025-05-23 11:30:00-04:00,84.4800033569336,84.7699966430664,84.4000015258789,84.6050033569336,84.6050033569336,5848823,0.0,0.0,0.0,0.0014784643261216424,84.45602111816406,84.25701141357422,84.46749114990234,1.0017640215202785,1.0041301244551775,1.001627989717218,0.00047568895192586375,0.0022270282104977796,0.003194895651219844,8235862.2,0.7101652332162623,0.004373206104922138,0.0033852178152298184,45.99590799489824,-0.05610376497465097,-0.11581005593542028,11,4,0,1
2025-05-23 12:30:00-04:00,84.61499786376953,84.7750015258789,84.5199966430664,84.76499938964844,84.76499938964844,4506454,0.0,0.0,0.0,0.0018910942186225466,84.54202117919922,84.37401123046875,84.43073616027831,1.0026374837901801,1.0046339880429733,1.0039590230355873,0.000659192212958621,0.0014227162837332611,0.003241054301896899,6651511.1,0.6775083033387707,0.0030083747377887835,0.00351260106796734,74.4184808038544,-0.02519946587852928,-0.09760195258707323,12,4,0,1
2025-05-23 13:30:00-04:00,84.7699966430664,84.81999969482422,84.51000213623047,84.57499694824219,84.57499694824219,3184860,0.0,0.0,0.0,-0.002241519999697572,84.57702026367187,84.4335105895996,84.3862361907959,0.9999760772438734,1.0016757133234728,1.0022368666499062,0.0016190868541172121,0.001349947284809464,0.003266336607300216,6227800.5,0.5113940306854723,0.0036653570177893223,0.003902078536821431,66.2196767758177,-0.014077101727707486,-0.08083363349676317,13,4,0,1
2025-05-23 14:30:00-04:00,84.57499694824219,84.58000183105469,84.43000030517578,84.54499816894531,84.54499816894531,4756599,0.0,0.0,0.0,-0.00035470032964035614,84.59402008056641,84.46851043701172,84.34148597717285,0.9994205038184211,1.0009055177075796,1.002412954780374,0.001640457483022631,0.001213134988677003,0.0032661398185216896,5676581.2,0.8379337549157229,0.0017742211736661215,0.003298126651362874,64.89351335989542,-0.007360341517639313,-0.0660944285874999,14,4,0,1
2025-05-23 15:30:00-04:00,84.55000305175781,84.58000183105469,84.5199966430664,84.55999755859375,84.55999755859375,3264936,0.0,0.0,0.0,0.00017741309330276955,84.60999908447266,84.49600982666016,84.324755859375,0.9994090352627354,1.0007572870253265,1.0027897110026747,0.001640351192251678,0.0011923628350950395,0.0029616565514538748,5506141.8,0.5929625713598585,0.0007096167185518442,0.002706155150543642,66.75656945509854,-0.0009778430539455485,-0.05303954671324944,15,4,0,1
2025-05-27 09:30:00-04:00,85.3499984741211,85.5199966430664,85.1500015258789,85.48999786376953,85.48999786376953,13200660,0.0,0.0,0.0,0.010998111778933728,84.78699798583985,84.62150955200195,84.3562557220459,1.0082913641788225,1.0102632098666813,1.0134399296414875,0.005191111384837121,0.0035339395696460055,0.003875381841752574,6499999.0,2.030871081672474,0.00432793457051077,0.002697100843661368,88.91155242553025,0.07050953675039295,-0.028281841654312717,9,1,0,0
2025-05-27 10:30:00-04:00,85.48500061035156,85.6500015258789,85.3499984741211,85.61499786376953,85.61499786376953,5965978,0.0,0.0,0.0,0.0014621593534156485,84.95699768066406,84.74950942993163,84.39700546264649,1.0077450969439712,1.0102123120199704,1.014431701627875,0.005198842969331536,0.003532428880194994,0.0038737999408510883,6709655.4,0.8891631006862141,0.003504094600751809,0.0027962448162539735,87.58602782332063,0.13447717022891936,0.004320410263608767,10,1,0,0
2025-05-27 11:30:00-04:00,85.61499786376953,85.94499969482422,85.5999984741211,85.91999816894531,85.91999816894531,6616264,0.0,0.0,0.0,0.0035624635027275975,85.22599792480469,84.90150909423828,84.49675521850585,1.008143057999191,1.0119961245161913,1.016843758636163,0.004629502294017327,0.003577276004806462,0.002975604298918779,6783696.0,0.9753184694597163,0.004015377421502568,0.0028662488969966224,88.07931845579301,0.2050056672695746,0.0445072105138825,11,1,0,0
2025-05-27 12:30:00-04:00,85.91999816894531,86.01000213623047,85.66999816894531,85.68000030517578,85.68000030517578,5797712,0.0,0.0,0.0,-0.002793271285895793,85.45299835205078,85.0235092163086,84.58225517272949,1.0026564539279217,1.007721289028391,1.0129784330082536,0.00518826781253741,0.0038557572166159873,0.003103861547986681,5887009.7,0.9848313992076486,0.003968300257634537,0.003305064713790306,78.88190708103933,0.24016251081290818,0.08367706251618885,12,1,0,0
2025-05-27 13:30:00-04:00,85.68000030517578,85.88999938964844,85.66999816894531,85.875,85.875,4966379,0.0,0.0,0.0,0.002275906794230398,85.71599884033203,85.16299896240234,84.67675514221192,1.0018549764550273,1.0083604505040034,1.0141508121771514,0.005017129020684093,0.0038388805590344795,0.0031096095677690854,5810866.5,0.8546709858159708,0.0025618773881004365,0.0036755168477000237,82.03126858160836,0.2792078685444608,0.12281423138159539,13,1,0,0
2025-05-27 14:30:00-04:00,85.875,86.0250015258789,85.83499908447266,85.86499786376953,85.86499786376953,5351300,0.0,0.0,0.0,-0.00011647320210150802,85.79099884033204,85.28899841308593,84.77300491333008,1.0008625499695512,1.0067535023438055,1.0128813759941135,0.0024479041818492434,0.0038795139919653296,0.0030992693985581327,5761114.2,0.9288654614761845,0.00221280435722716,0.003252490805043302,80.97161985600418,0.3057601624902304,0.15942662346372172,14,1,0,0
2025-05-27 15:30:00-04:00,85.86009979248047,85.88999938964844,85.75,85.77999877929688,85.77999877929688,6193141,0.0,0.0,0.0,-0.0009899154089250128,85.8239990234375,85.39049835205078,84.88225479125977,0.9994873200428634,1.0045614024366065,1.0105763447288814,0.0025453409074961803,0.003952388527385982,0.0028927966670615405,5929782.9,1.0444127726834653,0.001632074978324977,0.0028780868805579358,77.71081195131892,0.31666293684646973,0.1908898398863446,15,1,0,0
2025-05-28 09:30:00-04:00,85.41000366210938,85.53720092773438,85.1500015258789,85.2300033569336,85.2300033569336,9446676,0.0,0.0,0.0,-0.006411697717300768,85.68600006103516,85.45599899291992,84.94475479125977,0.9946782822890933,0.9973554152002243,1.0033580480204431,0.0032469904672713734,0.004532974058224118,0.0032554346017825823,6555964.5,1.4409284858086098,0.004542994093686956,0.0029836102149948134,62.919553266189986,0.28037569085559255,0.2087942729811092,9,2,0,0
2025-05-28 10:30:00-04:00,85.2249984741211,85.27290344238281,84.97049713134766,85.19999694824219,85.19999694824219,4708630,0.0,0.0,0.0,-0.0003520639154001026,85.58999938964844,85.52149887084961,84.99500465393066,0.9954433643628063,0.9962406888694393,1.002411815790189,0.0032073335858535915,0.004532900741825359,0.003234994244408556,6551167.6,0.7187466857053085,0.0035493699749644812,0.0028998241584608023,62.038775960253936,0.24650632553982632,0.2163391319395694,10,2,0,0
2025-05-28 11:30:00-04:00,85.20500183105469,85.20980072021484,85.0333023071289,85.0999984741211,85.0999984741211,2312455,0.0,0.0,0.0,-0.0011736910528511446,85.43499908447265,85.57549896240235,85.03575439453125,0.9960788831984381,0.9944434973322193,1.0007554949097268,0.0026099163181127426,0.004572859127789879,0.003256621155101879,6455919.5,0.3581914241650628,0.0020740119418405237,0.002802251069208819,58.34731411347928,0.20961917335030478,0.2149947912109094,11,2,0,0
2025-05-28 12:30:00-04:00,85.09500122070312,85.43990325927734,85.08000183105469,85.37449645996094,85.37449645996094,3668825,0.0,0.0,0.0,0.0032255933109484047,85.33689880371094,85.56394882202149,85.09272918701171,1.0004405791255255,0.9977858389582437,1.003311296695279,0.0034457838329673015,0.0030119875507781647,0.0033016360243350133,5502736.0,0.6667274243212831,0.0042155613578516785,0.003202802469333723,59.89604492416194,0.19916317955926388,0.21182781112455018,12,2,0,0
2025-05-28 13:30:00-04:00,85.37000274658203,85.41500091552734,85.23149871826172,85.30999755859375,85.30999755859375,3947562,0.0,0.0,0.0,-0.0007554820706606735,85.2428985595703,85.5334487915039,85.14147911071777,1.0007871506032442,0.9973875573115866,1.0019792755497805,0.003449935078266457,0.0029628854163173527,0.0033143959706301435,5300894.4,0.7446973476777805,0.0021510046010678827,0.0033065883938823036,62.44079070147698,0.1837825487605329,0.20621782653317486,13,2,0,0
2025-05-28 14:30:00-04:00,85.30500030517578,85.48999786376953,85.29010009765625,85.45500183105469,85.45500183105469,3968280,0.0,0.0,0.0,0.0016997336374477978,85.28789825439453,85.48694915771485,85.19422912597656,1.001959288246988,0.9996262900129794,1.0030609198270053,0.0018686597605756625,0.002739517487941568,0.003323704851821481,5036096.0,0.7879675049879907,0.0023392166851564865,0.0028658329121762104,64.82573456994089,0.18071137060492504,0.201115857179475,14,2,0,0
